ID,Page_Number,Make,Model,Mileage,VIN,Title Status,Location,Engine,Drivetrain,Transmission,Body Style,Exterior Color,Interior Color,Price,Sold Type,Num Bids,Y_N_Reserve,Year,Date,URL
28,0,BMW,M3,137200,WBSBF9320SEH03348,Clean,3348,I6,Rear-wheel drive,Manual,Coupe,None,None,45250,Sold For,57,Reserve,1995,8-18-2023,https://carsandbids.com/auctions/9W7WABRR/1995-bmw-m3-coupe
29,0,Mercedes-Benz,E350,4600, WDDKJ5KB9DF214916,Clean,21491,V6,Rear-wheel drive,Automatic,Coupe,None,None,22500,Sold For,20,Reserve,2013,8-18-2023,https://carsandbids.com/auctions/3qll5Dgn/2013-mercedes-benz-e350-coupe
30,0,Porsche,911,84600,WP0AA29952S622096,Clean,29952,Other,Rear-wheel drive,Manual,Coupe,None,None,24000,Sold For,18,Reserve,2002,8-17-2023,https://carsandbids.com/auctions/9lEeLPxZ/2002-porsche-911-carrera-coupe
31,0,Land Rover,Discovery,82100,SALTY19484A860058,Clean,19484,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,22250,Sold For,67,No Reserve,2004,8-17-2023,https://carsandbids.com/auctions/r4p0OD5n/2004-land-rover-discovery-se
32,0,BMW,M5,65000,WBSFV9C58DC772895,Clean,77289,V8,Rear-wheel drive,Manual,Sedan,None,None,35250,Sold For,20,Reserve,2013,8-18-2023,https://carsandbids.com/auctions/98Yl8146/2013-bmw-m5
33,0,BMW,535xi,160000,WBAPT73568CW98062,Clean,73568,I6,4WD/AWD,Manual,Wagon,None,None,11000,Sold For,18,No Reserve,2008,8-18-2023,https://carsandbids.com/auctions/9AlXJAZw/2008-bmw-535xi-sports-wagon
34,0,GMC,Yukon,102000,1GKFK66U95J253387,Clean,25338,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,15300,Sold For,42,No Reserve,2005,8-18-2023,https://carsandbids.com/auctions/9ebRRnPA/2005-gmc-yukon-xl-denali
35,0,Mazda,Mazdaspeed 3,130500,JM1BK34M681178017,Clean,68117,I4,Front-wheel drive,Manual,Hatchback,None,None,8600,Sold For,13,No Reserve,2008,8-17-2023,https://carsandbids.com/auctions/rbLWjL5J/2008-mazdaspeed3-grand-touring
36,0,Land Rover,Range Rover Velar,94400,SALYB2RN0JA709961,Clean,70996,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,21250,Sold For,20,Reserve,2018,8-17-2023,https://carsandbids.com/auctions/35RvW0qZ/2018-range-rover-velar-s
37,0,Ford,Focus ST,97000,1FADP3L93EL448172,Clean,44817,I4,Front-wheel drive,Manual,Hatchback,None,None,11200,Sold For,45,No Reserve,2014,8-18-2023,https://carsandbids.com/auctions/KDvdvANa/2014-ford-focus-st
38,0,Dodge,Ram,83000,3D7UT2CL5AG123127,Clean,12312,I6,4WD/AWD,Automatic,Truck,None,None,36250,Sold For,32,Reserve,2010,8-18-2023,https://carsandbids.com/auctions/KZaeGPno/2010-dodge-ram-2500-heavy-duty-laramie-4x4
39,0,Tesla,Model S,102900,5YJSA4H46FF096635,Clean,9663,Electric,4WD/AWD,Automatic,Sedan,None,None,23250,Sold For,24,Reserve,2015,8-17-2023,https://carsandbids.com/auctions/rkyMj7XR/2015-tesla-model-s-p85d
40,0,Rivian,R1S,300,7PDSGABL0PN006601,Clean,660,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,81823,Sold For,16,Reserve,2023,8-18-2023,https://carsandbids.com/auctions/rkGQA1mg/2023-rivian-r1s-launch-edition
41,0,Ford,Maverick,20,3FTTW8F92PRA71663,Clean,71663,I4,4WD/AWD,Automatic,Truck,None,None,31000,Sold For,24,No Reserve,2023,8-18-2023,https://carsandbids.com/auctions/3pRyYNQZ/2023-ford-maverick-xlt-awd
42,0,Ferrari,360,40500,ZFFYT53A110125944,Clean,11012,V8,Rear-wheel drive,Automatic,Convertible,None,None,64000,Sold For,18,Reserve,2001,8-18-2023,https://carsandbids.com/auctions/3yGWooed/2001-ferrari-360-spider
43,0,Mazda,MX-5 Miata,5400,JM1NDAD77L0418129,Clean,4181,I4,Rear-wheel drive,Manual,Convertible,None,None,32750,Sold For,37,Reserve,2020,8-18-2023,https://carsandbids.com/auctions/rx25zZqW/2020-mazda-mx-5-miata-grand-touring
44,0,Ford,F-150,38000,1FTEW1EF2GKF04412,Clean,4412,V8,4WD/AWD,Automatic,Truck,None,None,34500,Bid To,19,Reserve,2016,8-17-2023,https://carsandbids.com/auctions/rNYGJBz4/2016-ford-f-150-xlt-4x4
45,0,Ford,F-150,51200,1FTEX15N1SKC22825,Clean,22825,V8,Rear-wheel drive,Automatic,Truck,None,None,17250,Sold For,26,No Reserve,1995,8-18-2023,https://carsandbids.com/auctions/JKVJ7b6K/1995-ford-f-150-xlt
46,0,Rivian,R1T,5400,7FCTGAAA2NN006019,Clean,601,Electric,4WD/AWD,Automatic,Truck,None,None,75500,Sold For,29,Reserve,2022,8-18-2023,https://carsandbids.com/auctions/rkdMn7Q4/2022-rivian-r1t-launch-edition
47,0,Toyota,4Runner,239400,JTEBT17R638002427,Clean,63800,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,7750,Sold For,19,No Reserve,2003,8-17-2023,https://carsandbids.com/auctions/KPm4kRXq/2003-toyota-4runner-limited-4x4
48,0,Porsche,718 Cayman,3000,WP0AD2A80MS281297,Clean,28129,Flat-6,Rear-wheel drive,Manual,Coupe,None,None,91000,Sold For,20,Reserve,2021,8-18-2023,https://carsandbids.com/auctions/rGjkWORj/2021-porsche-718-cayman-gts-40
49,0,Mercedes-Benz,G550,37600,WDCYC6BJ2KX319827,Clean,31982,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,101000,Bid To,25,Reserve,2019,8-17-2023,https://carsandbids.com/auctions/rEQZ1BnO/2019-mercedes-benz-g550
50,1,Mercedes-Benz,G550,37600,WDCYC6BJ2KX319827,Clean,31982,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,101000,Bid To,25,Reserve,2019,8-17-2023,https://carsandbids.com/auctions/rEQZ1BnO/2019-mercedes-benz-g550
51,1,Dodge,Viper,13400,1B3JZ65Z04V101795,Clean,10179,V10,Rear-wheel drive,Manual,Convertible,None,None,50500,Bid To,37,Reserve,2004,8-17-2023,https://carsandbids.com/auctions/37QQoZ5D/2004-dodge-viper-srt-10-convertible
52,1,Mercedes-Benz,190E,97400,WDBDA34D0HF374323,Clean,37432,I4,Rear-wheel drive,Manual,Sedan,None,None,11100,Bid To,10,Reserve,1986,8-18-2023,https://carsandbids.com/auctions/3zWRXYv1/1986-mercedes-benz-190e-23-16
53,1,Alfa Romeo,Spider,20400,ZARBB32N8P7007797,Clean,70077,I4,Rear-wheel drive,Manual,Convertible,None,None,16000,Sold For,32,No Reserve,1993,8-17-2023,https://carsandbids.com/auctions/9AJAnnVe/1993-alfa-romeo-spider-veloce
54,1,Chevrolet,Camaro,28200, 2G1FP22P0T2155445,Clean,21554,V8,Rear-wheel drive,Manual,Coupe,None,None,14700,Sold For,31,Reserve,1996,8-18-2023,https://carsandbids.com/auctions/9lRR7gag/1996-chevrolet-camaro-z28-ss-coupe
55,1,Toyota,4Runner,256800,JT3HN86R919049479,Clean,91904,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,8200,Sold For,24,No Reserve,2001,8-18-2023,https://carsandbids.com/auctions/3OWxoQXy/2001-toyota-4runner-sr5-4x4
56,1,BMW,128i,135800,WBAUP7C58CVP23032,Clean,23032,I6,Rear-wheel drive,Automatic,Coupe,None,None,8000,Sold For,34,No Reserve,2012,8-18-2023,https://carsandbids.com/auctions/3g6M1ENo/2012-bmw-128i-coupe
57,1,Tesla,Model S,63000,5YJSA1E18GF139026,Clean,13902,Electric,Rear-wheel drive,Automatic,Sedan,None,None,26000,Sold For,40,Reserve,2016,8-18-2023,https://carsandbids.com/auctions/3o0WW8jv/2016-tesla-model-s-70
58,1,Subaru,Impreza,41300,JF1GM6750YG402147,Clean,40214,Flat-4,4WD/AWD,Manual,Coupe,None,None,29250,Sold For,54,No Reserve,2000,8-18-2023,https://carsandbids.com/auctions/9n6PnxkX/2000-subaru-impreza-25-rs-coupe
59,1,Mercedes-Benz,S600,71800,WDDNG76X87A086117,Clean,8611,V12,Rear-wheel drive,Automatic,Sedan,None,None,81723,Sold For,23,Reserve,2007,8-17-2023,https://carsandbids.com/auctions/3gg1aQG8/2007-mercedes-benz-s600
60,1,Jeep,Grand Cherokee,24600,1C4RJFDJ5DC503764,Clean,50376,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,39040,Sold For,47,Reserve,2013,8-18-2023,https://carsandbids.com/auctions/rMP7dN5k/2013-jeep-grand-cherokee-srt8
61,1,Audi,TT,1200,TRUBFAFK0E1005227,Clean,10052,I4,4WD/AWD,Automatic,Coupe,None,None,38000,Sold For,56,Reserve,2013,8-17-2023,https://carsandbids.com/auctions/KD1RV2Zp/2013-audi-tt-20t-quattro-coupe
62,1,BMW,323i,59600,WBACE71090EU86927,Clean,71090,I6,Rear-wheel drive,Manual,Wagon,None,None,22500,Sold For,29,No Reserve,1997,8-17-2023,https://carsandbids.com/auctions/30x8ZAop/1997-bmw-323i-touring
63,1,Nissan,Altima,64700,1N4BL2EPXAC172530,Clean,17253,V6,Front-wheel drive,Manual,Coupe,None,None,8600,Sold For,39,No Reserve,2010,8-18-2023,https://carsandbids.com/auctions/9QYB5BDE/2010-nissan-altima-35-sr-coupe
64,1,Mercedes-Benz,GLA 45 AMG,26200,WDDTG5CB7JJ474967,Clean,47496,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,35500,Sold For,9,Reserve,2018,8-18-2023,https://carsandbids.com/auctions/9XM818qO/2018-mercedes-amg-gla45
65,1,Nissan,Z,4400,JN1BZ4BH4PM310344,Clean,31034,V6,Rear-wheel drive,Automatic,Coupe,None,None,54000,Bid To,20,Reserve,2023,8-18-2023,https://carsandbids.com/auctions/rxq5lZjQ/2023-nissan-z-proto-spec
66,1,Mercedes-Benz,C63 AMG,72300,WDDGJ7HB8CF841677,Clean,84167,V8,Rear-wheel drive,Automatic,Coupe,None,None,21800,Bid To,22,Reserve,2012,8-17-2023,https://carsandbids.com/auctions/9XpRdlk7/2012-mercedes-benz-c63-amg-coupe
67,1,Mazda,MX-5 Miata,46500,JM1NA3513L0158987,Clean,1589,I4,Rear-wheel drive,Manual,Convertible,None,None,12500,Sold For,10,Reserve,1990,8-17-2023,https://carsandbids.com/auctions/KdELO17x/1990-mazda-mx-5-miata
68,1,Acura,NSX,85100,JH4NA21653T000157,Clean,21653,V6,Rear-wheel drive,Manual,Coupe,None,None,82501,Bid To,15,Reserve,2003,8-18-2023,https://carsandbids.com/auctions/KdAAkZQ5/2003-acura-nsx-t
69,1,Toyota,Land Cruiser,173400,KZJ950013602,Clean,95001,I4,4WD/AWD,Manual,SUV/Crossover,None,None,12000,Sold For,40,Reserve,1996,8-17-2023,https://carsandbids.com/auctions/3B05n62d/1996-toyota-land-cruiser-prado-tx-4x4
70,1,Bentley,Arnage,81000,SCBLF34F12CX08614,Clean,8614,V8,Rear-wheel drive,Automatic,Sedan,None,None,19250,Sold For,11,Reserve,2002,8-18-2023,https://carsandbids.com/auctions/rjRWxD7r/2002-bentley-arnage-t
71,1,Mazda,MX-5 Miata,25700,JM1NB353520225828,Clean,35352,I4,Rear-wheel drive,Manual,Convertible,None,None,10000,Sold For,16,No Reserve,2002,8-18-2023,https://carsandbids.com/auctions/9lLelPB2/2002-mazda-mx-5-miata-special-edition
72,1,Land Rover,Range Rover Velar,94400,SALYB2RN0JA709961,Clean,70996,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,21250,Sold For,20,Reserve,2018,8-17-2023,https://carsandbids.com/auctions/35RvW0qZ/2018-range-rover-velar-s
73,1,Porsche,Boxster,48100,WP0CA2A80ES120127,Clean,12012,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,37250,Sold For,40,Reserve,2014,8-18-2023,https://carsandbids.com/auctions/rNk6D0Bb/2014-porsche-boxster
74,1,Chevrolet,Impala,75400,1G1BL52P0SR158160,Clean,15816,V8,Rear-wheel drive,Automatic,Sedan,None,None,13100,Sold For,4,No Reserve,1995,8-17-2023,https://carsandbids.com/auctions/36QABzOn/1995-chevrolet-impala-ss
75,1,BMW,M240i,61300,WBA2J7C5XKVD61361,Clean,61361,I6,4WD/AWD,Automatic,Coupe,None,None,31000,Sold For,36,Reserve,2019,8-17-2023,https://carsandbids.com/auctions/9n7VW5Xv/2019-bmw-m240i-xdrive-coupe
76,1,Lexus,GS 400,131400,JT8BH68X2W0001941,Clean,19,V8,Rear-wheel drive,Automatic,Sedan,None,None,9200,Sold For,21,No Reserve,1998,8-18-2023,https://carsandbids.com/auctions/30AXXGGL/1998-lexus-gs-400
77,1,Jeep,Wagoneer,75300,1J4FN78L1LL275909,Clean,27590,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,15250,Sold For,26,Reserve,1990,8-18-2023,https://carsandbids.com/auctions/KmJWxjpe/1990-jeep-wagoneer-limited-4x4
78,1,BMW,M3,137200,WBSBF9320SEH03348,Clean,3348,I6,Rear-wheel drive,Manual,Coupe,None,None,45250,Sold For,57,Reserve,1995,8-18-2023,https://carsandbids.com/auctions/9W7WABRR/1995-bmw-m3-coupe
79,1,Mercedes-Benz,E350,4600, WDDKJ5KB9DF214916,Clean,21491,V6,Rear-wheel drive,Automatic,Coupe,None,None,22500,Sold For,20,Reserve,2013,8-18-2023,https://carsandbids.com/auctions/3qll5Dgn/2013-mercedes-benz-e350-coupe
80,1,Porsche,911,84600,WP0AA29952S622096,Clean,29952,Other,Rear-wheel drive,Manual,Coupe,None,None,24000,Sold For,18,Reserve,2002,8-17-2023,https://carsandbids.com/auctions/9lEeLPxZ/2002-porsche-911-carrera-coupe
81,1,Land Rover,Discovery,82100,SALTY19484A860058,Clean,19484,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,22250,Sold For,67,No Reserve,2004,8-17-2023,https://carsandbids.com/auctions/r4p0OD5n/2004-land-rover-discovery-se
82,1,BMW,M5,65000,WBSFV9C58DC772895,Clean,77289,V8,Rear-wheel drive,Manual,Sedan,None,None,35250,Sold For,20,Reserve,2013,8-18-2023,https://carsandbids.com/auctions/98Yl8146/2013-bmw-m5
83,1,BMW,535xi,160000,WBAPT73568CW98062,Clean,73568,I6,4WD/AWD,Manual,Wagon,None,None,11000,Sold For,18,No Reserve,2008,8-18-2023,https://carsandbids.com/auctions/9AlXJAZw/2008-bmw-535xi-sports-wagon
84,1,GMC,Yukon,102000,1GKFK66U95J253387,Clean,25338,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,15300,Sold For,42,No Reserve,2005,8-18-2023,https://carsandbids.com/auctions/9ebRRnPA/2005-gmc-yukon-xl-denali
85,1,Mazda,Mazdaspeed 3,130500,JM1BK34M681178017,Clean,68117,I4,Front-wheel drive,Manual,Hatchback,None,None,8600,Sold For,13,No Reserve,2008,8-17-2023,https://carsandbids.com/auctions/rbLWjL5J/2008-mazdaspeed3-grand-touring
86,1,Ford,Focus ST,97000,1FADP3L93EL448172,Clean,44817,I4,Front-wheel drive,Manual,Hatchback,None,None,11200,Sold For,45,No Reserve,2014,8-18-2023,https://carsandbids.com/auctions/KDvdvANa/2014-ford-focus-st
87,1,Porsche,718 Cayman,3000,WP0AD2A80MS281297,Clean,28129,Flat-6,Rear-wheel drive,Manual,Coupe,None,None,91000,Sold For,20,Reserve,2021,8-18-2023,https://carsandbids.com/auctions/rGjkWORj/2021-porsche-718-cayman-gts-40
88,1,Tesla,Model S,102900,5YJSA4H46FF096635,Clean,9663,Electric,4WD/AWD,Automatic,Sedan,None,None,23250,Sold For,24,Reserve,2015,8-17-2023,https://carsandbids.com/auctions/rkyMj7XR/2015-tesla-model-s-p85d
89,1,Rivian,R1S,300,7PDSGABL0PN006601,Clean,660,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,81823,Sold For,16,Reserve,2023,8-18-2023,https://carsandbids.com/auctions/rkGQA1mg/2023-rivian-r1s-launch-edition
90,1,Ford,Maverick,20,3FTTW8F92PRA71663,Clean,71663,I4,4WD/AWD,Automatic,Truck,None,None,31000,Sold For,24,No Reserve,2023,8-18-2023,https://carsandbids.com/auctions/3pRyYNQZ/2023-ford-maverick-xlt-awd
91,1,Ferrari,360,40500,ZFFYT53A110125944,Clean,11012,V8,Rear-wheel drive,Automatic,Convertible,None,None,64000,Sold For,18,Reserve,2001,8-18-2023,https://carsandbids.com/auctions/3yGWooed/2001-ferrari-360-spider
92,1,Mazda,MX-5 Miata,5400,JM1NDAD77L0418129,Clean,4181,I4,Rear-wheel drive,Manual,Convertible,None,None,32750,Sold For,37,Reserve,2020,8-18-2023,https://carsandbids.com/auctions/rx25zZqW/2020-mazda-mx-5-miata-grand-touring
93,1,Ford,F-150,38000,1FTEW1EF2GKF04412,Clean,4412,V8,4WD/AWD,Automatic,Truck,None,None,34500,Bid To,19,Reserve,2016,8-17-2023,https://carsandbids.com/auctions/rNYGJBz4/2016-ford-f-150-xlt-4x4
94,1,Ford,F-150,51200,1FTEX15N1SKC22825,Clean,22825,V8,Rear-wheel drive,Automatic,Truck,None,None,17250,Sold For,26,No Reserve,1995,8-18-2023,https://carsandbids.com/auctions/JKVJ7b6K/1995-ford-f-150-xlt
95,1,Rivian,R1T,5400,7FCTGAAA2NN006019,Clean,601,Electric,4WD/AWD,Automatic,Truck,None,None,75500,Sold For,29,Reserve,2022,8-18-2023,https://carsandbids.com/auctions/rkdMn7Q4/2022-rivian-r1t-launch-edition
96,1,Toyota,4Runner,239400,JTEBT17R638002427,Clean,63800,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,7750,Sold For,19,No Reserve,2003,8-17-2023,https://carsandbids.com/auctions/KPm4kRXq/2003-toyota-4runner-limited-4x4
97,1,Toyota,Pickup,121800,JT4RN13PXM6024476,Clean,60244,I4,4WD/AWD,Manual,Truck,None,None,19000,Sold For,35,Reserve,1991,8-18-2023,https://carsandbids.com/auctions/3vkLXJBM/1991-toyota-pickup-deluxe-xtracab-4x4
98,1,Dodge,Ram,83000,3D7UT2CL5AG123127,Clean,12312,I6,4WD/AWD,Automatic,Truck,None,None,36250,Sold For,32,Reserve,2010,8-18-2023,https://carsandbids.com/auctions/KZaeGPno/2010-dodge-ram-2500-heavy-duty-laramie-4x4
99,1,Mercedes-Benz,C32 AMG,154500,WDBRF65J42F216118,Clean,21611,V6,Rear-wheel drive,Automatic,Sedan,None,None,6100,Sold For,34,No Reserve,2002,8-18-2023,https://carsandbids.com/auctions/3BqaG11B/2002-mercedes-benz-c32-amg
100,2,Ferrari,FF,42700,ZFF73SKA6G0214011,Clean,2140,V12,4WD/AWD,Automatic,Hatchback,None,None,123500,Sold For,47,Reserve,2016,8-17-2023,https://carsandbids.com/auctions/Kmo7qXlp/2016-ferrari-ff
101,2,Fiat,Spider,81500,ZFRAS00B4D5503348,Clean,55033,I4,Rear-wheel drive,Manual,Convertible,None,None,8000,Sold For,30,No Reserve,1983,8-16-2023,https://carsandbids.com/auctions/KV0jO7aL/1983-pininfarina-azzurra-spider
102,2,Honda,Prelude,49300,JHMBB1179TC000102,Clean,10,I4,Front-wheel drive,Manual,Coupe,None,None,19000,Sold For,26,Reserve,1996,8-17-2023,https://carsandbids.com/auctions/KYxPkApA/1996-honda-prelude-vtec
103,2,Audi,S3,85800,WAUB1GFF8G1062693,Clean,10626,I4,4WD/AWD,Automatic,Sedan,None,None,19500,Sold For,25,Reserve,2016,8-16-2023,https://carsandbids.com/auctions/30DNQlXM/2016-audi-s3
104,2,Ford,Thunderbird,12200,1FAHP69A05Y107075,Clean,10707,V8,Rear-wheel drive,Automatic,Convertible,None,None,29000,Bid To,25,Reserve,2005,8-17-2023,https://carsandbids.com/auctions/3LYOgPxZ/2005-ford-thunderbird-50th-anniversary-cashmere-special-edition
105,2,Land Rover,LR4,68100,SALAK2V61EA704712,Clean,70471,V6,4WD/AWD,Automatic,SUV/Crossover,None,None,23250,Sold For,38,No Reserve,2014,8-16-2023,https://carsandbids.com/auctions/rkbQ016N/2014-land-rover-lr4-hse-luxury
106,2,Jeep,Gladiator,2700,1C6JJTAM3NL157068,Clean,15706,V6,4WD/AWD,Automatic,Truck,None,None,57500,Sold For,18,Reserve,2022,8-16-2023,https://carsandbids.com/auctions/36EMJmMx/2022-jeep-gladiator-sport-4x4
107,2,BMW,M3,145000,WBSBL93446PN64343,Clean,93446,I6,Rear-wheel drive,Automatic,Coupe,None,None,17000,Sold For,27,No Reserve,2006,8-17-2023,https://carsandbids.com/auctions/3zJOmzNA/2006-bmw-m3-coupe-competition-package
108,2,Ford,Mustang Mach-E,14000,3FMTK4SX4MME03776,Clean,3776,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,37500,Bid To,6,Reserve,2021,8-16-2023,https://carsandbids.com/auctions/3gDpp6lE/2021-ford-mustang-mach-e-gt
109,2,Toyota,Sequoia,191000,5TDBT48A74S210442,Clean,21044,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,12500,Sold For,59,No Reserve,2004,8-17-2023,https://carsandbids.com/auctions/KZQV2dYQ/2004-toyota-sequoia-limited-4x4
110,2,Mercedes-Benz,SL600,69000,WDBSK76F64F072538,Clean,7253,V12,Rear-wheel drive,Automatic,Convertible,None,None,81623,Sold For,21,Reserve,2004,8-16-2023,https://carsandbids.com/auctions/3L52AydW/2004-mercedes-benz-sl600
111,2,Ford,Mustang,8300,1FABP45E7JF264112,Clean,26411,V8,Rear-wheel drive,Manual,Convertible,None,None,11000,Sold For,13,No Reserve,1988,8-16-2023,https://carsandbids.com/auctions/9W71dEoQ/1988-ford-mustang-gt-convertible
112,2,Ford,Explorer,93700,1FMCU60EX2UD51165,Clean,51165,V6,Rear-wheel drive,Automatic,SUV/Crossover,None,None,6750,Sold For,31,Reserve,2002,8-16-2023,https://carsandbids.com/auctions/9aqGOoQo/2002-ford-explorer-sport
113,2,Chevrolet,Corvette,5700,1G1YC3D4XM5100875,Clean,51008,V8,Rear-wheel drive,Automatic,Convertible,None,None,84000,Sold For,22,Reserve,2021,8-17-2023,https://carsandbids.com/auctions/KVzY26Gz/2021-chevrolet-corvette-stingray-convertible
114,2,BMW,318is,173600,WBAAF9316MEE72868,Clean,72868,I4,Rear-wheel drive,Manual,Coupe,None,None,20550,Bid To,32,Reserve,1991,8-16-2023,https://carsandbids.com/auctions/rJBjxnQ2/1991-bmw-318is-coupe
115,2,Aston Martin,DB9,38200,SCFAD01A18GA09717,Clean,9717,V12,Rear-wheel drive,Automatic,Coupe,None,None,43000,Sold For,50,Reserve,2008,8-16-2023,https://carsandbids.com/auctions/rxyzJxZz/2008-aston-martin-db9-coupe
116,2,Land Rover,Defender,183400,SALLDVAF7MA963777,Clean,96377,I4,4WD/AWD,Manual,SUV/Crossover,None,None,35000,Sold For,8,Reserve,1995,8-16-2023,https://carsandbids.com/auctions/3yYnlkoy/1995-land-rover-defender-90-300tdi
117,2,Toyota,Hilux,27600,KZN130-9012031,Clean,90120,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,13000,Sold For,19,Reserve,1994,8-16-2023,https://carsandbids.com/auctions/3pYwobae/1994-toyota-hilux-surf-ssr-x-limited-30-wide-4x4
118,2,Audi,S6,99700,WAUHFAFC0HN017448,Clean,1744,V8,4WD/AWD,Automatic,Sedan,None,None,23260,Bid To,20,Reserve,2017,8-16-2023,https://carsandbids.com/auctions/3OV7Xy4v/2017-audi-s6
119,2,Toyota,Land Cruiser,240100,JT3HJ85J0T0128389,Clean,1283,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,12655,Sold For,56,No Reserve,1996,8-16-2023,https://carsandbids.com/auctions/rG5O8zpO/1996-toyota-land-cruiser
120,2,BMW,M2,8700,WBS2U7C06L7E50082,Clean,50082,I6,Rear-wheel drive,Manual,Coupe,None,None,53000,Sold For,11,Reserve,2020,8-16-2023,https://carsandbids.com/auctions/3LNOZJ20/2020-bmw-m2-competition
121,2,Audi,S4,86400,WAUBGAFL1DA173745,Clean,17374,V6,4WD/AWD,Automatic,Sedan,None,None,16250,Sold For,17,No Reserve,2013,8-16-2023,https://carsandbids.com/auctions/KVm2QQXQ/2013-audi-s4
122,2,Chrysler,PT Cruiser,2100,3C8FY68B32T354031,Clean,35403,I4,Front-wheel drive,Manual,Hatchback,None,None,8500,Sold For,11,No Reserve,2002,8-16-2023,https://carsandbids.com/auctions/KPYQyZ7Z/2002-chrysler-pt-cruiser-limited-edition
123,2,BMW,M2,7300,WBS1J3C09L7H32407,Clean,32407,I6,Rear-wheel drive,Manual,Coupe,None,None,83700,Sold For,27,Reserve,2020,8-15-2023,https://carsandbids.com/auctions/37nYLYVR/2020-bmw-m2-cs
124,2,Chevrolet,Suburban,272400,3GNFK16338G196378,Clean,16338,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,11200,Sold For,35,No Reserve,2008,8-17-2023,https://carsandbids.com/auctions/9l4yD85G/2008-chevrolet-suburban-lt-4x4
125,2,BMW,440i,34100,WBA4W9C55KAF98823,Clean,98823,I6,4WD/AWD,Automatic,Coupe,None,None,30319,Bid To,17,Reserve,2019,8-16-2023,https://carsandbids.com/auctions/3qJAR6N5/2019-bmw-440i-xdrive-coupe
126,2,Mercedes-Benz,C63 AMG,13800,55SWF8GB1LU330202,Clean,33020,V8,Rear-wheel drive,Automatic,Sedan,None,None,48250,Bid To,28,Reserve,2020,8-16-2023,https://carsandbids.com/auctions/Km1lj6Vm/2020-mercedes-amg-c63-sedan
127,2,Jaguar,XJ,47600,SAJWA94CX9TH29719,Clean,29719,V8,Rear-wheel drive,Automatic,Sedan,None,None,31750,Sold For,51,Reserve,2009,8-17-2023,https://carsandbids.com/auctions/3vBMY2Mk/2009-jaguar-xj-super-v8-portfolio
128,2,Toyota,MR2,8200,SW200002223,Clean,20000,I4,Rear-wheel drive,Manual,Coupe,None,None,15000,Bid To,9,Reserve,1990,8-16-2023,https://carsandbids.com/auctions/KV2Y56d0/1990-toyota-mr2-gt
129,2,Acura,Legend,47500,JH4KA8266SC001661,Clean,166,V6,Front-wheel drive,Automatic,Coupe,None,None,14100,Sold For,32,No Reserve,1995,8-16-2023,https://carsandbids.com/auctions/K1x8LVV0/1995-acura-legend-l-coupe
130,2,Tesla,Model X,42800,5YJXCBE46JF117145,Clean,11714,Electric,4WD/AWD,Automatic,SUV/Crossover,None,None,51500,Sold For,38,Reserve,2018,8-16-2023,https://carsandbids.com/auctions/92noxlb4/2018-tesla-model-x-p100d
131,2,Chevrolet,Corvette,26100,1G1YZ23J8N5800234,Clean,58002,V8,Rear-wheel drive,Manual,Coupe,None,None,81623,Sold For,16,Reserve,1992,8-16-2023,https://carsandbids.com/auctions/9eDG7vV6/1992-chevrolet-corvette-zr-1
132,2,BMW,M6,51300, WBSEK9C55ACY80469,Clean,80469,V10,Rear-wheel drive,Automatic,Convertible,None,None,16500,Bid To,10,Reserve,2010,8-17-2023,https://carsandbids.com/auctions/3Ryw6pB8/2010-bmw-m6-convertible
133,2,BMW,M3,151000,WBSBR93494PK05632,Clean,93494,I6,Rear-wheel drive,Manual,Convertible,None,None,None,None,None,No Reserve,2004,8-17-2023,https://carsandbids.com/auctions/36gVM2Lz/2004-bmw-m3-convertible
134,2,Lexus,RC F,27300,JTHDP5BC7M5008170,Clean,50081,V8,Rear-wheel drive,Automatic,Coupe,None,None,56100,Sold For,45,Reserve,2021,8-16-2023,https://carsandbids.com/auctions/K1DwgOoz/2021-lexus-rc-f
