,VIN,Num_Days,Market_Value_Mean,Market_Value_Std,Count,Count_Over_Days
4186,SALAG2V68EA725252,532,27660.96,4869,78,0.14661654135338345
4187,1J4FJ68S0WL262537,180,5812.03,1694,67,0.37222222222222223
4188,JTEBU11F48K016770,90,19037.28,3861,1092,12.133333333333333
4189,WP0AB29931S685788,364,61140.51,12430,76,0.2087912087912088
4190,WUARU78E37N901643,656,34986.2,6891,21,0.03201219512195122
4191,JHMAP21425S008821,354,28972.72,5903,147,0.4152542372881356
4192,WDDKJ7CB5BF121964,392,16955.51,3518,162,0.413265306122449
4193,JT6HT00W0X0057234,551,12807.67,3177,54,0.09800362976406533
4194,ZAMBC38A150017309,742,21144.34,4843,10,0.013477088948787063
4195,WAUXU64BX2N143252,273,12845.88,3643,8,0.029304029304029304
4196,WBAEC7400H0607816,581,13772.03,4466,16,0.027538726333907058
4197,WDDNG71X97A031098,447,13544.97,2944,836,1.8702460850111857
4198,JN1CZ14S7EX014127,581,20024.72,3756,14,0.024096385542168676
4199,JM1NDAC7XG0108340,90,24847.43,2987,589,6.544444444444444
4200,JT3HT05J0Y0096742,497,13966.66,3285,109,0.2193158953722334
4201,WP0AA2A82JK262237,90,63421.96,5391,394,4.377777777777778
4202,WDBSK79F18F141153,503,43196.5,8056,2,0.003976143141153081
4203,JS3LA11S1V4100030,406,5871.13,1750,4,0.009852216748768473
4204,SALGV5RE8JA393536,115,112911.86,12784,111,0.9652173913043478
4205,1G6A15S68J0161037,360,81871.31,6763,172,0.4777777777777778
4206,SAJWA6FC8E8K07936,160,45137.79,7001,241,1.50625
4207,WBAVT73557FV29042,409,8094.01,2038,37,0.09046454767726161
4208,WP1AA2A20DLA11192,214,25117.68,4587,275,1.2850467289719627
4209,2G2FV32G8W2207982,287,17230.26,3641,15,0.05226480836236934
4210,WBAHJ6326SGD25357,314,17900.0,0,1,0.0031847133757961785
4211,1HGEJ1127RL022910,649,5736.84,1432,6,0.009244992295839754
4212,JH4DC435XTS026300,343,9531.3,806,3,0.008746355685131196
4213,WUARL48H05K900086,90,11723.72,3097,38,0.4222222222222222
4214,ZAMEC38A850017966,636,25068.12,5626,13,0.020440251572327043
4215,WVWAF03D768002386,522,12977.0,0,1,0.0019157088122605363
4216,SJAAC2ZV1HC013261,108,145277.73,18091,247,2.287037037037037
4217,5GRGN22U15H124572,340,25837.45,5444,264,0.7764705882352941
4218,WBSDE93441BZ97492,90,32576.16,6726,16,0.17777777777777778
4219,JM1NA3514M0208149,140,9707.44,2687,60,0.42857142857142855
4220,SALJY1249VA707689,319,15979.93,3543,7,0.0219435736677116
4221,JH4KA8172PC000198,397,8422.29,2170,4,0.010075566750629723
4222,TRUK1AFK1A1020828,507,16401.38,3368,74,0.14595660749506903
4223,WP0CA298X7U711268,647,23344.79,4854,122,0.18856259659969088
4224,WBADC7408G0961173,671,33495.0,23334,2,0.0029806259314456036
4225,JH4NA115XNT000983,369,76036.12,18493,20,0.05420054200542006
4226,WAUU2AF21KN031352,118,61387.41,4737,188,1.5932203389830508
4227,WDDGF7HB0DA758342,381,37167.19,6227,76,0.1994750656167979
4228,WUAKBAFX2H7901051,90,176022.99,16870,154,1.711111111111111
4229,WP0AB2A75HL122997,90,78654.03,7961,158,1.7555555555555555
4230,1C4AJWAG8EL304909,279,24818.6,3152,2579,9.243727598566307
4231,WBABB1301J8273551,740,11401.53,3636,16,0.021621621621621623
4232,WAUUL78E57A225226,388,19405.54,2343,8,0.020618556701030927
4233,WP1AC29P74LA92959,179,11596.86,2633,31,0.17318435754189945
4234,WMWRE33495TD90689,111,6921.4,1686,193,1.7387387387387387
4235,5YJSA1CGXDFP27741,462,35403.37,4585,455,0.9848484848484849
4236,WDBUF70J44A465963,495,6792.29,1731,99,0.2
4237,1FMDU32X3RUA52497,90,3089.86,1053,17,0.18888888888888888
4241,JF1VA2S69F9830275,742,29582.52,3915,349,0.47035040431266845
4242,SCBGT3ZA5EC092718,90,115357.91,12840,53,0.5888888888888889
4243,2G1FT3DW4B9191263,313,24257.21,4902,1355,4.329073482428115
4244,1FMDU32X3RUD38012,167,3089.86,1053,17,0.10179640718562874
4245,JTEBU11F470002183,94,17256.33,3330,2460,26.170212765957448
4246,1C4AJWAG5GL233560,403,28647.6,3138,2674,6.635235732009925
4247,JF2SJGTC4HH423859,257,27019.83,3365,461,1.793774319066148
4248,WBACN33401LK46929,116,10876.16,2687,107,0.9224137931034483
4249,WP0AB29856U784857,171,32469.22,5317,203,1.1871345029239766
4250,WP0CA29952S653809,90,31831.33,6226,189,2.1
4251,WP0AB29985S740399,193,53314.23,11022,92,0.47668393782383417
4252,WDBUH76J55A771802,467,18482.23,4605,26,0.055674518201284794
4253,WBAFR9C52BC271071,517,15022.7,2969,289,0.5589941972920697
4254,WDBJH82JX2X064427,496,4567.63,1223,16,0.03225806451612903
4255,1FAFP48YX3F314382,90,31878.74,6259,149,1.6555555555555554
4256,WUAKBAFX1H7902112,710,176022.99,16870,154,0.21690140845070421
4257,WP0AC29907S792643,90,159921.0,35277,52,0.5777777777777777
4258,JN1AZ4EH5GM934421,166,29324.31,4855,732,4.409638554216867
4259,2B3CJ7DJ8BH500896,144,30537.56,5723,213,1.4791666666666667
4260,WBS2U7C53K7D17256,626,64137.44,4919,172,0.2747603833865815
4261,1ZVHT88S175360595,161,40069.18,6748,383,2.37888198757764
4262,YV1A22VL3J1053147,210,45773.26,3509,19,0.09047619047619047
4263,WBSBF9326SEH03015,90,24200.63,5621,18,0.2
4264,JM1NA3517L0129315,500,11342.12,3059,77,0.154
4265,1G2PG9792GP275703,385,13645.89,3273,21,0.05454545454545454
4266,1C4RJFDJ2FC173987,90,46227.64,5643,831,9.233333333333333
4270,JHMEH6166PS013885,409,7780.04,2093,11,0.02689486552567237
4271,W1NYC7HJ5MX404904,133,239499.03,58772,2251,16.924812030075188
4272,JHMBB6147XC010538,172,7219.1,2096,14,0.08139534883720931
4273,WDBSK79F25F090709,101,49052.91,8668,23,0.22772277227722773
4274,2G4WB52K8T1503280,595,4209.11,861,8,0.013445378151260505
4275,WDBPJ76J23A037035,665,14672.6,4298,8,0.012030075187969926
4276,SCFSSGAWXMGN05797,249,182988.49,14791,55,0.22088353413654618
4277,1FAFP47V5XF197761,90,16743.45,3096,65,0.7222222222222222
4278,1C4RJFDJ4EC380928,101,41197.1,5697,818,8.099009900990099
4279,JN1CZ04S3CX625862,312,22098.93,6430,14,0.04487179487179487
4283,3GNFK12328G296588,411,13635.4,2859,1143,2.781021897810219
4284,WBSBL93426PN64406,154,25657.39,5572,101,0.6558441558441559
4285,WBSDE9349YBZ96266,90,29754.47,7638,28,0.3111111111111111
4286,WAU4FAFL1AA035193,504,11092.16,2399,125,0.24801587301587302
4287,137PH84336E234030,438,249198.08,56930,19,0.04337899543378995
4288,1GNGK26J9WJ315345,97,5688.26,1185,8,0.08247422680412371
4289,WDBSK72F97F122665,371,34175.75,6354,43,0.11590296495956873
4290,JM1NDAB71G0104341,290,22540.39,2981,175,0.603448275862069
4291,JF1ZCAC1XG9600660,159,24479.25,2901,318,2.0
4292,WBAFR9C59DC271555,381,19953.14,3239,205,0.5380577427821522
4293,WP0AD2A96KS140238,105,205608.65,21944,190,1.8095238095238095
4294,WP0CB29974S676055,353,62348.33,10830,83,0.23512747875354106
4295,JN1AR5EF0HM820784,263,114060.95,13509,116,0.44106463878326996
4296,WDDDJ76X26A042531,495,17423.25,3379,56,0.11313131313131314
4297,1GNDT13W0X2158438,299,3898.19,1021,77,0.25752508361204013
4298,5YJ3E1EB0MF862107,90,58228.42,4668,1083,12.033333333333333
4299,WBSBR93415PK10213,90,23396.42,6262,86,0.9555555555555556
4300,1G1YY26E785104955,671,45534.42,6151,300,0.44709388971684055
4301,5YMGY0C50CLK27438,426,22802.18,4218,67,0.1572769953051643
4302,JHMBB6247VC009448,466,8016.37,1973,9,0.019313304721030045
4303,WBXPA93475WD06394,90,6119.34,1404,191,2.1222222222222222
4304,JF1GM6751WG402493,231,23900.0,0,1,0.004329004329004329
4305,JT4RN01P8N0030908,110,7429.14,2543,9,0.08181818181818182
4306,JM1NB354440405071,410,17594.93,3962,35,0.08536585365853659
4307,JHMAP1149YT001275,104,27604.34,6059,119,1.1442307692307692
4308,JTJHT00W953553957,476,17898.68,4512,77,0.16176470588235295
4309,WBSJF0C54JB283270,90,81905.35,6561,490,5.444444444444445
4310,5YJSA1E46GF159401,200,67568.96,8962,307,1.535
4311,WDBUF76J66A855330,375,16675.94,4373,13,0.034666666666666665
4312,JF1VA2U65F9820842,515,29582.52,3915,349,0.6776699029126214
4313,WDBVF78J55A001171,466,67884.22,15029,6,0.012875536480686695
4314,WBSDE93431BZ97886,90,32576.16,6726,16,0.17777777777777778
4315,WBAGJ8327WDM17363,717,4649.53,1313,10,0.01394700139470014
4316,YV1RH527172630349,146,8527.5,1968,20,0.136986301369863
4317,WP0AA29849U760797,459,32804.77,5409,47,0.10239651416122005
4318,1FTER4FH7KLA11773,465,36416.87,4258,10327,22.208602150537633
4319,WDBUH77X67B106634,392,43989.32,13016,4,0.01020408163265306
4320,1GNEK13R8WJ379467,222,5345.09,1424,41,0.18468468468468469
4321,WP0AB2A89EK192822,630,57439.31,5741,254,0.4031746031746032
4322,5YJ3E1EB4JF113080,557,46433.81,4352,3544,6.362657091561939
4323,19UUA66204A001788,251,5895.92,1451,340,1.3545816733067728
4324,WDBUH83J04X118512,412,7677.05,1539,8,0.019417475728155338
4325,WP0AA2990YS621916,655,29524.45,6042,54,0.08244274809160305
4326,WP0AB298X6U784417,440,32469.22,5317,203,0.46136363636363636
4327,WP0AF2A72FL080547,126,61110.16,8205,139,1.1031746031746033
4328,WVGPT77L16D056248,90,14810.72,4582,9,0.1
4329,SALAG2V68EA720830,482,27660.96,4869,78,0.16182572614107885
4330,JN1AR5EFXEM270845,378,87363.41,11269,144,0.38095238095238093
4331,JF1GR8G69EL200903,453,26686.36,4210,190,0.4194260485651214
4332,YV1672MKXB2244656,452,10996.25,2570,231,0.5110619469026548
4333,5YJYGDEE2LF057154,362,63961.63,5435,962,2.657458563535912
4334,WMWRE33454TD86217,355,5969.35,1494,87,0.24507042253521127
4335,SALDV3283SA976755,90,88490.64,20465,23,0.25555555555555554
4336,WBAEK13587CN83307,320,12858.99,2939,210,0.65625
4337,WDBNG76J85A443796,451,13896.18,2762,11,0.024390243902439025
4338,WAUGU44D53N001835,521,8881.0,0,1,0.0019193857965451055
4339,WP0AB29808U780847,180,34513.9,6285,153,0.85
4340,WDDYK7HA6LA025721,342,135016.59,8386,29,0.0847953216374269
4341,WUARL48H28K900093,206,14813.04,3714,15,0.07281553398058252
4342,SALTL16403A826410,175,5826.46,1331,10,0.05714285714285714
4343,JF4GG22625G054169,222,6903.05,1800,20,0.09009009009009009
4344,WBAGJ0344YDD73671,291,23230.07,7145,3,0.010309278350515464
4345,4USDU53427LF77281,90,19732.7,4331,52,0.5777777777777777
4346,WBAUP7C57BVF07982,628,12803.06,3095,520,0.8280254777070064
4347,1GTGK24R2XR717373,213,8217.5,2055,4,0.018779342723004695
4348,1G1AY8781C5110921,354,19195.78,4813,34,0.096045197740113
4349,JT6HT00W6X0065077,221,12807.67,3177,54,0.24434389140271492
4350,JH4NA1156MT003054,747,70150.81,14567,23,0.030789825970548863
4351,JHMEH9598SS010615,90,3098.47,641,10,0.1111111111111111
4352,WBSDE93432CF90861,173,47409.04,15318,27,0.15606936416184972
4353,ZN661YUL5HX257263,200,51954.32,7337,412,2.06
4354,JTJHY00W194018946,691,28470.94,4492,114,0.1649782923299566
4355,1FMRU18WXWLB80309,776,3977.82,987,128,0.16494845360824742
4356,WDBGA32G6XA426706,419,8290.74,1987,7,0.016706443914081145
4360,WDBRF40J25F643846,693,5740.9,1397,191,0.2756132756132756
4361,JM1FD3317P0209301,587,48808.56,15308,26,0.044293015332197615
4362,1FTEW1E56KKC78844,294,43827.94,6269,47385,161.1734693877551
4363,2GTFK29K4S1585693,90,5987.0,1358,11,0.12222222222222222
4364,WDBUF77X87A997277,328,18683.52,3999,50,0.1524390243902439
4365,WP0AB2A92HS123130,437,123437.91,14581,512,1.17162471395881
4366,WP1AF2A23ELA38809,90,31765.94,5527,156,1.7333333333333334
4367,WDBAB23A4BB250751,528,9980.27,2662,3,0.005681818181818182
4368,WAUXU64B32N030825,90,12845.88,3643,8,0.08888888888888889
4369,2B4GH2532RR712189,521,3097.09,138,2,0.003838771593090211
4370,JM1FC3514J0105954,426,15683.94,3670,15,0.035211267605633804
4371,WP0AC29968S792230,273,178397.03,44739,12,0.04395604395604396
4372,SAJWA6ET9H8K43401,292,43747.63,4448,286,0.9794520547945206
4373,WF0DP3TH1H4122349,143,37789.68,4115,898,6.27972027972028
4374,WBAGN83554DK11096,719,11698.86,3402,3,0.004172461752433936
4375,JM2UF1117G0522630,369,3997.34,1001,6,0.016260162601626018
4376,5TDBT44A06S276789,133,9700.29,2317,272,2.045112781954887
4377,WUA1CBF25NN900065,152,135762.25,11713,142,0.9342105263157895
4378,4USDU53567LV34651,588,19732.7,4331,52,0.08843537414965986
4379,JTMHY7AJ2D4012838,90,44456.42,7001,136,1.511111111111111
4380,JHMED836XLS002824,406,10000.0,0,1,0.0024630541871921183
4381,SAJDA15BX3MF50662,612,10094.89,1405,8,0.013071895424836602
4382,WUAAU34269N002683,292,80538.8,10401,106,0.363013698630137
4383,WDBJF65J11B246504,621,4903.59,1316,70,0.11272141706924316
4384,1FTJW36G1SEA25732,90,12864.59,4025,70,0.7777777777777778
4385,JT6HT00W7X0040785,208,12807.67,3177,54,0.25961538461538464
4386,5UXFA93565LE83195,495,8462.85,2118,9,0.01818181818181818
4387,5YJSA1E24FF118021,231,45262.46,6232,374,1.619047619047619
4388,JT3HT05JXY0080404,90,13966.66,3285,109,1.211111111111111
4389,2G1FZ1EE5F9701022,90,59399.59,8492,104,1.1555555555555554
4390,WBA3R5C56FK370886,166,30519.49,5015,401,2.4156626506024095
4391,WDDYJ7JA1JA018282,90,116704.97,9847,44,0.4888888888888889
4392,WBS8M9C55J5L00634,140,67138.06,7295,1075,7.678571428571429
4393,WDDHF7HB0AA110550,90,24696.3,5002,47,0.5222222222222223
4394,JF4GG226X5H056486,392,6903.05,1800,20,0.05102040816326531
4395,WBAUT9C56BA189803,90,12039.76,2010,21,0.23333333333333334
4396,WBSDE93451BZ97386,235,32576.16,6726,16,0.06808510638297872
4397,JTEBU14R338000944,371,8385.19,2057,485,1.307277628032345
4398,WP1AC29P68LA83840,90,18280.72,4423,74,0.8222222222222222
4399,JF1GR89628L834071,90,19055.97,3533,128,1.4222222222222223
4400,WBSDE9340YBZ95894,206,29754.47,7638,28,0.13592233009708737
4401,2MEFM75V46X640247,321,6880.37,1746,148,0.46105919003115264
4402,JM1NA3538R0500671,266,10551.83,2550,15,0.05639097744360902
4403,WBSEH93406B798037,90,22121.12,4008,43,0.4777777777777778
4404,1G6DV1EP9C0121700,124,39772.71,6596,245,1.9758064516129032
4405,WDDEJ76X18A010564,356,27257.85,7117,20,0.056179775280898875
4406,WBAUP935X9VF46054,679,11045.04,2513,293,0.43151693667157587
4407,YV1RH527562539728,137,9566.57,2814,16,0.11678832116788321
4408,YS3FH79Y146008477,423,7358.34,2188,12,0.028368794326241134
4409,WP0AA2993YS620548,647,29524.45,6042,54,0.08346213292117466
4410,WBSDE93443CF93270,627,37973.51,12339,20,0.03189792663476874
4411,WDBUF76J46A839000,663,16675.94,4373,13,0.0196078431372549
4412,WDBUF76J26A884727,528,16675.94,4373,13,0.02462121212121212
4413,WBAPT7C52AC237463,752,12310.22,2884,40,0.05319148936170213
4414,WBSVA93508E041136,90,29225.34,5695,356,3.9555555555555557
4415,WAURD68D81A014372,544,13834.12,4471,17,0.03125
4416,4USBT33555LR70404,117,11237.03,2685,170,1.452991452991453
4417,WBAHE5327SGA64660,174,12377.5,5115,2,0.011494252873563218
4418,JTJHT00W364011426,90,22362.72,5155,141,1.5666666666666667
4419,ZARBB32N2M6009286,396,15195.65,4344,11,0.027777777777777776
4420,5UMBT93577LY53172,397,26316.37,3316,31,0.07808564231738035
4421,WAUKA84A3SN121759,187,14900.0,0,2,0.0106951871657754
4422,WUAAU34269N001159,361,80538.8,10401,106,0.29362880886426596
4423,JT3HJ85J2T0128166,202,19469.1,4314,20,0.09900990099009901
4424,1G1Y52D91K5800524,440,176131.21,28024,172,0.39090909090909093
4425,1FA6P8JZ6L5552004,126,75038.54,9085,194,1.5396825396825398
4426,WBSKG9C55DJ593489,90,41292.16,9070,229,2.5444444444444443
4427,WBSWD93528PY42747,90,29225.34,5695,356,3.9555555555555557
4428,1G1YY36W485102269,105,31768.08,4944,368,3.5047619047619047
4429,WP1AB2A56HLB18308,474,45527.86,5587,1017,2.1455696202531644
4430,WMWSX3C59CT408056,735,12669.84,2612,122,0.16598639455782313
4431,JT1V0LJ7009018442,749,27735.05,5130,4,0.0053404539385847796
4432,WP1AC29P05LA91475,276,12664.17,2944,34,0.12318840579710146
4433,WP1AC2A2XBLA86389,741,30540.62,6118,130,0.17543859649122806
4434,WUARL48H05K900377,273,11723.72,3097,38,0.1391941391941392
4435,WP0AB2A97DS122842,110,86531.47,11303,265,2.409090909090909
4436,3GCUKSEJ7EG460560,151,29347.06,4323,5624,37.24503311258278
4437,5YJSA1CN0CFP01307,675,33455.86,4158,16,0.023703703703703703
4438,JTEBU11F570014259,202,17256.33,3330,2460,12.178217821782178
4439,WDDHH8JB0GB211276,480,37240.95,4838,127,0.26458333333333334
4440,WP0AA0950GN150753,398,24063.92,7049,36,0.09045226130653267
4441,SAJWA73B94TG20318,200,11304.48,2692,34,0.17
4442,WBS6C9C5XFD467823,243,49997.51,7276,73,0.3004115226337449
4443,5YJ3E1EB6KF437424,325,48262.24,5588,2613,8.04
4444,WAURV78T29A023896,594,17793.92,3526,162,0.2727272727272727
4445,JM1NDAD78G0117455,755,25125.45,2857,898,1.1894039735099338
4446,JTDDY32TXY0017869,419,5871.03,1606,38,0.09069212410501193
4447,1FA6P8CFXH5217502,563,34884.31,4194,4834,8.58614564831261
4448,JF1ZCAC14J9603562,206,29283.45,2284,261,1.266990291262136
4449,1FT8W3BT2HEF43584,174,61155.04,10353,6830,39.252873563218394
4450,WDBUF76JX4A500545,90,18041.62,4134,19,0.2111111111111111
4451,2G2WC54C451343008,136,5799.88,269,3,0.022058823529411766
4452,WBAUT93599A189708,221,11104.15,2300,15,0.06787330316742081
4453,SCCPC11165HL30235,269,49786.62,7820,56,0.20817843866171004
4454,1C6JJTBG8ML527731,146,60213.18,6218,6299,43.14383561643836
4455,SCA1S68414UX07168,193,105313.58,17575,24,0.12435233160621761
4456,JN1AZ34E26M354737,381,12886.06,2843,288,0.7559055118110236
4457,WBAAG3308C8050385,531,11858.5,2809,5,0.009416195856873822
4458,JH4KA7665SC001915,623,7748.13,3178,2,0.0032102728731942215
4459,WDBSK76F25F087071,396,26515.53,5550,18,0.045454545454545456
4460,1C4RJFDJ0JC436731,90,62891.64,7196,496,5.511111111111111
4461,WBSBR93402EX23153,675,20534.7,4952,115,0.17037037037037037
4462,WMWRE93536YB72022,720,7319.32,1677,305,0.4236111111111111
4463,JF1VA1G60F9834539,482,22781.52,3244,758,1.5726141078838174
4464,SCBLC31E4YCX05266,157,30098.94,5654,8,0.050955414012738856
4465,JTHBP5C20C5010189,360,43112.54,6128,38,0.10555555555555556
4466,WBSWD93529P362001,678,28818.33,5557,147,0.2168141592920354
4467,WDDKK5GF1BF083941,158,21883.38,4797,384,2.430379746835443
4468,1ZVFT82HX65110677,384,13565.53,3254,1089,2.8359375
4469,SAJWA6DA1FMK14785,409,53725.58,6932,165,0.4034229828850856
4470,1FTRX18L32NA19994,90,6959.99,1844,982,10.911111111111111
4471,JT3HT05J5Y0086448,481,13966.66,3285,109,0.22661122661122662
4472,KMHGH4JF0BU034867,283,14816.2,2742,183,0.6466431095406361
4473,JA3BN74K2PY005287,90,16598.33,1569,3,0.03333333333333333
4474,5YJSA1E61MF442799,236,188888.5,1430,2,0.00847457627118644
4475,JHMAP21258S001316,424,34483.13,7839,49,0.11556603773584906
4476,WBAGJ8326WDM16642,425,4649.53,1313,10,0.023529411764705882
4477,WBABD53405PL17409,664,9026.89,2180,110,0.16566265060240964
4478,4USCJ3320VLC03904,304,10244.8,2788,59,0.19407894736842105
4479,JTJHT00W864019134,349,22362.72,5155,141,0.4040114613180516
4480,2HGED736XMH008077,355,20300.0,3111,2,0.005633802816901409
4481,5YMGY0C57DLL15789,528,28259.27,5179,110,0.20833333333333334
4482,WBA3B9C58DF140655,308,20390.47,3570,567,1.8409090909090908
4483,WUAYU48H28K800214,438,36882.73,7136,16,0.0365296803652968
4484,JT3HN86R020379467,363,8117.14,2021,284,0.7823691460055097
4485,WBAUT9C5XBA191683,118,12039.76,2010,21,0.17796610169491525
4486,WBSNB93578CX08860,224,23509.35,5348,92,0.4107142857142857
4487,WBSKG9C5XDJ593276,186,41292.16,9070,229,1.2311827956989247
4488,JT3FJ60G5G1134843,357,28198.83,6917,6,0.01680672268907563
4489,WBSDE9344YBZ94988,609,29754.47,7638,28,0.04597701149425287
4490,2G1FK1EJ8A9150546,392,22945.24,4694,1890,4.821428571428571
4491,SCFAD01A56GA05473,341,65426.23,11860,6,0.017595307917888565
4492,WBANW53598CT34432,720,9905.25,2047,136,0.18888888888888888
4493,JTHBP5C26B5009157,545,38021.05,6803,36,0.06605504587155964
4494,WDBFA67F6WF170274,90,11856.81,2845,71,0.7888888888888889
4495,WP0AB29846U784333,746,32469.22,5317,203,0.27211796246648795
4496,WBADN53433GF71380,629,12431.59,3900,19,0.030206677265500796
4497,1J4FA69S13P338821,214,15771.64,3646,69,0.32242990654205606
4498,SALLDHMV7BA240897,90,134379.04,42479,5,0.05555555555555555
4499,SCBCR63W04C022383,767,41728.45,7763,39,0.05084745762711865
4500,WBAUC9C50CVM12153,90,19177.71,3746,190,2.111111111111111
4501,1FA6P8AM7G5321896,375,21785.16,2813,1513,4.034666666666666
4502,WP0CB29888U732148,347,32874.24,6477,52,0.14985590778097982
4503,WDDHF9AB4BA504995,90,17041.77,3205,152,1.6888888888888889
4504,WAUBGAFL0FA090794,209,30025.14,4016,313,1.4976076555023923
4505,4S4BT63C555108001,697,11141.46,2394,42,0.06025824964131994
4506,JN1RZ24D1RX546075,578,9276.38,2521,8,0.01384083044982699
4507,SALLDVBV7FA370383,446,88945.02,23933,5,0.011210762331838564
4508,ZFFEW59A170153799,277,151910.35,21799,75,0.27075812274368233
4509,WDDEJ76X57A003986,298,23175.85,5237,11,0.03691275167785235
4510,3GNGK26G91G193469,272,8852.4,3030,40,0.14705882352941177
4511,WBA3A9G55FNN73386,364,25312.76,3372,356,0.978021978021978
4512,1GCPTEE16J1302134,90,40778.26,3850,1492,16.57777777777778
4513,WBSBG9331XEY83031,90,18065.14,4662,65,0.7222222222222222
4514,JT8JZ31C1P0010422,90,8336.55,795,4,0.044444444444444446
4515,JA32Y6HV3BU030995,90,10777.13,2213,5,0.05555555555555555
4516,SALMF1E4XCA362569,258,23480.15,4816,173,0.6705426356589147
4517,WBANV93598CW51413,173,8360.61,1761,267,1.5433526011560694
4518,WBA3A5G53ENN66251,185,17414.75,3227,1637,8.848648648648648
4519,3C3CFFFHXDT613638,311,13202.71,2842,665,2.1382636655948555
4520,5UXFG8C53ALZ94685,353,17689.55,3145,30,0.08498583569405099
4521,WDBWK54F87F161900,654,14005.82,3401,153,0.23394495412844038
4522,SCFAD01A17GA07755,90,48971.72,3455,9,0.1
4523,WP0CA2981WU620632,411,12475.13,2891,71,0.17274939172749393
4524,WUAW2CFC8FN900392,90,52258.21,11906,139,1.5444444444444445
4525,JH4DB7661SS001499,90,5299.0,0,1,0.011111111111111112
4526,WBSEK93528CY79502,754,23223.93,4589,58,0.07692307692307693
4527,WUADU78E68N900398,132,38638.14,10858,32,0.24242424242424243
4528,JT3HJ85J7V0159450,90,20494.35,4764,20,0.2222222222222222
4529,WBSBL93406PN63982,147,25657.39,5572,101,0.6870748299319728
4530,1G1YT2D63G5610906,322,79349.66,8602,765,2.375776397515528
4531,TRUUT28N711023281,90,8924.11,2288,150,1.6666666666666667
